timestamp,plant_id,plant_type,power_output_mw,capacity_mw,irradiance_wm2,wind_speed_ms,temperature_c,cloud_cover_pct,grid_demand_mw,co2_saved_kg
2025-06-08 22:00:00,SOLAR_NUERNBERG_03,solar,0.027,4.2,0.0,12.92,24.8,43.4,2.784,21.9
2025-06-08 23:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,18.57,25.1,15.5,2.443,0.0
2025-06-09 00:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,15.36,23.4,70.6,2.5,0.0
2025-06-09 01:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,9.22,20.9,28.2,2.421,0.0
2025-06-09 02:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,12.76,21.0,42.2,1.795,0.0
2025-06-09 03:00:00,SOLAR_NUERNBERG_03,solar,0.004,4.2,0.0,8.68,20.1,46.3,2.766,3.4
2025-06-09 04:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,3.83,17.7,48.4,2.416,0.0
2025-06-09 05:00:00,SOLAR_NUERNBERG_03,solar,0.252,4.2,50.2,4.45,13.3,30.8,2.451,206.4
2025-06-09 06:00:00,SOLAR_NUERNBERG_03,solar,0.827,4.2,172.2,8.23,12.2,33.7,3.473,678.5
2025-06-09 07:00:00,SOLAR_NUERNBERG_03,solar,0.974,4.2,243.1,15.77,9.9,32.5,3.315,798.4
2025-06-09 08:00:00,SOLAR_NUERNBERG_03,solar,1.671,4.2,391.8,5.26,12.0,23.8,3.42,1370.1
2025-06-09 09:00:00,SOLAR_NUERNBERG_03,solar,2.579,4.2,587.6,8.83,11.0,4.5,4.453,2115.1
2025-06-09 10:00:00,SOLAR_NUERNBERG_03,solar,1.929,4.2,435.4,12.94,12.7,47.3,3.822,1581.8
2025-06-09 11:00:00,SOLAR_NUERNBERG_03,solar,3.066,4.2,705.4,9.07,13.8,16.6,4.715,2514.3
2025-06-09 12:00:00,SOLAR_NUERNBERG_03,solar,2.185,4.2,510.8,13.23,16.2,51.6,4.738,1792.0
2025-06-09 13:00:00,SOLAR_NUERNBERG_03,solar,3.169,4.2,733.8,11.27,19.8,28.3,4.587,2599.0
2025-06-09 14:00:00,SOLAR_NUERNBERG_03,solar,3.207,4.2,747.2,7.16,21.9,16.6,4.448,2629.6
2025-06-09 15:00:00,SOLAR_NUERNBERG_03,solar,2.522,4.2,593.3,13.92,23.8,31.3,4.621,2067.8
2025-06-09 16:00:00,SOLAR_NUERNBERG_03,solar,2.578,4.2,604.8,11.84,23.1,19.4,5.001,2114.4
2025-06-09 17:00:00,SOLAR_NUERNBERG_03,solar,2.16,4.2,509.7,11.1,24.7,28.1,4.31,1771.0
2025-06-09 18:00:00,SOLAR_NUERNBERG_03,solar,1.303,4.2,304.2,6.87,29.4,47.5,4.138,1068.7
2025-06-09 19:00:00,SOLAR_NUERNBERG_03,solar,0.498,4.2,124.8,8.88,27.0,79.0,3.91,408.4
2025-06-09 20:00:00,SOLAR_NUERNBERG_03,solar,0.176,4.2,49.7,5.62,31.1,67.7,3.175,144.2
2025-06-09 21:00:00,SOLAR_NUERNBERG_03,solar,0.065,4.2,0.0,4.91,27.4,66.2,3.123,53.4
2025-06-09 22:00:00,SOLAR_NUERNBERG_03,solar,0.005,4.2,0.0,4.95,25.8,43.8,2.719,3.7
2025-06-09 23:00:00,SOLAR_NUERNBERG_03,solar,0.016,4.2,0.0,5.66,24.1,74.7,2.929,13.1
2025-06-10 00:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,7.95,21.5,33.8,2.381,0.0
2025-06-10 01:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,7.44,22.1,40.3,2.351,0.0
2025-06-10 02:00:00,SOLAR_NUERNBERG_03,solar,0.044,4.2,0.0,10.41,18.5,73.1,2.02,36.0
2025-06-10 03:00:00,SOLAR_NUERNBERG_03,solar,0.077,4.2,0.0,3.42,17.0,23.1,2.608,62.9
2025-06-10 04:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,11.0,18.4,72.7,2.473,0.0
2025-06-10 05:00:00,SOLAR_NUERNBERG_03,solar,0.052,4.2,34.7,11.74,15.6,38.1,2.617,42.3
2025-06-10 06:00:00,SOLAR_NUERNBERG_03,solar,0.299,4.2,61.8,7.28,16.3,49.6,2.69,245.4
2025-06-10 07:00:00,SOLAR_NUERNBERG_03,solar,0.847,4.2,214.1,8.79,11.4,44.0,3.555,694.2
2025-06-10 08:00:00,SOLAR_NUERNBERG_03,solar,1.816,4.2,426.4,8.61,15.0,32.5,3.715,1488.7
2025-06-10 09:00:00,SOLAR_NUERNBERG_03,solar,2.063,4.2,479.9,4.67,10.3,40.2,3.772,1691.5
2025-06-10 10:00:00,SOLAR_NUERNBERG_03,solar,1.276,4.2,290.5,11.49,13.4,74.9,4.011,1046.1
2025-06-10 11:00:00,SOLAR_NUERNBERG_03,solar,2.833,4.2,644.4,11.59,14.4,23.8,4.352,2323.3
2025-06-10 12:00:00,SOLAR_NUERNBERG_03,solar,1.707,4.2,367.4,9.5,18.7,63.6,3.886,1399.7
2025-06-10 13:00:00,SOLAR_NUERNBERG_03,solar,2.879,4.2,681.0,11.64,16.6,27.6,4.441,2360.5
2025-06-10 14:00:00,SOLAR_NUERNBERG_03,solar,2.014,4.2,447.4,14.59,19.6,55.8,4.7,1651.1
2025-06-10 15:00:00,SOLAR_NUERNBERG_03,solar,1.758,4.2,419.6,6.01,17.8,53.0,4.647,1441.2
2025-06-10 16:00:00,SOLAR_NUERNBERG_03,solar,2.327,4.2,555.8,9.18,25.5,32.9,4.556,1907.8
2025-06-10 17:00:00,SOLAR_NUERNBERG_03,solar,2.666,4.2,629.9,18.48,23.4,8.6,4.157,2186.0
2025-06-10 18:00:00,SOLAR_NUERNBERG_03,solar,1.564,4.2,367.9,6.42,25.6,29.2,4.148,1282.6
2025-06-10 19:00:00,SOLAR_NUERNBERG_03,solar,0.44,4.2,101.8,11.75,29.2,78.0,4.148,361.1
2025-06-10 20:00:00,SOLAR_NUERNBERG_03,solar,0.591,4.2,140.5,6.04,26.2,33.5,4.146,484.9
2025-06-10 21:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,10.81,27.9,30.6,3.272,0.0
2025-06-10 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,5.4,22.0,16.7,2.205,0.0
2025-06-10 23:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,6.15,24.1,29.0,2.685,0.0
2025-06-11 00:00:00,SOLAR_NUERNBERG_03,solar,0.016,4.2,0.0,11.71,22.0,20.0,2.463,13.4
2025-06-11 01:00:00,SOLAR_NUERNBERG_03,solar,0.06,4.2,0.0,5.54,23.7,42.6,2.24,49.2
2025-06-11 02:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,11.98,22.3,30.9,2.574,0.0
2025-06-11 03:00:00,SOLAR_NUERNBERG_03,solar,0.053,4.2,0.0,8.32,18.9,43.7,2.057,43.2
2025-06-11 04:00:00,SOLAR_NUERNBERG_03,solar,0.028,4.2,0.0,7.56,17.3,14.3,2.511,22.6
2025-06-11 05:00:00,SOLAR_NUERNBERG_03,solar,0.059,4.2,0.0,9.72,15.4,33.1,3.26,48.1
2025-06-11 06:00:00,SOLAR_NUERNBERG_03,solar,0.539,4.2,121.8,4.63,13.7,26.2,2.688,442.3
2025-06-11 07:00:00,SOLAR_NUERNBERG_03,solar,0.915,4.2,198.6,15.84,10.3,39.7,3.089,750.5
2025-06-11 08:00:00,SOLAR_NUERNBERG_03,solar,1.657,4.2,403.1,14.01,15.6,13.2,3.748,1358.4
2025-06-11 09:00:00,SOLAR_NUERNBERG_03,solar,1.789,4.2,385.1,7.47,14.1,53.3,3.4,1467.2
2025-06-11 10:00:00,SOLAR_NUERNBERG_03,solar,1.613,4.2,367.9,11.01,14.3,61.2,3.886,1322.8
2025-06-11 11:00:00,SOLAR_NUERNBERG_03,solar,2.035,4.2,471.2,7.77,14.6,50.7,4.231,1668.6
2025-06-11 12:00:00,SOLAR_NUERNBERG_03,solar,2.926,4.2,662.8,13.51,14.5,32.2,4.425,2399.7
2025-06-11 13:00:00,SOLAR_NUERNBERG_03,solar,2.428,4.2,551.3,11.1,16.7,48.0,4.213,1990.7
2025-06-11 14:00:00,SOLAR_NUERNBERG_03,solar,1.73,4.2,382.5,10.59,18.9,67.7,4.865,1418.6
2025-06-11 15:00:00,SOLAR_NUERNBERG_03,solar,2.291,4.2,532.9,5.69,21.7,42.5,4.513,1878.5
2025-06-11 16:00:00,SOLAR_NUERNBERG_03,solar,2.738,4.2,640.8,5.36,21.0,12.6,4.158,2245.2
2025-06-11 17:00:00,SOLAR_NUERNBERG_03,solar,1.802,4.2,433.4,7.37,28.3,42.4,3.963,1477.8
2025-06-11 18:00:00,SOLAR_NUERNBERG_03,solar,1.688,4.2,395.0,7.85,27.4,17.4,3.668,1384.0
2025-06-11 19:00:00,SOLAR_NUERNBERG_03,solar,0.925,4.2,234.6,5.53,27.7,39.0,3.866,758.7
2025-06-11 20:00:00,SOLAR_NUERNBERG_03,solar,0.707,4.2,158.9,4.05,28.5,30.2,3.147,579.6
2025-06-11 21:00:00,SOLAR_NUERNBERG_03,solar,0.026,4.2,0.0,9.66,27.8,19.0,3.227,21.6
2025-06-11 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,12.74,27.2,13.2,2.675,0.0
2025-06-11 23:00:00,SOLAR_NUERNBERG_03,solar,0.033,4.2,0.0,4.06,27.1,50.0,2.149,27.1
2025-06-12 00:00:00,SOLAR_NUERNBERG_03,solar,0.031,4.2,0.0,5.16,23.6,27.4,2.483,25.7
2025-06-12 01:00:00,SOLAR_NUERNBERG_03,solar,0.524,4.2,0.0,12.13,18.8,20.7,2.409,429.4
2025-06-12 02:00:00,SOLAR_NUERNBERG_03,solar,0.034,4.2,0.0,9.77,20.8,56.5,2.515,27.6
2025-06-12 03:00:00,SOLAR_NUERNBERG_03,solar,0.028,4.2,0.0,6.5,20.8,11.3,2.361,23.1
2025-06-12 04:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,7.42,12.3,82.8,2.787,0.0
2025-06-12 05:00:00,SOLAR_NUERNBERG_03,solar,0.073,4.2,0.0,8.12,15.4,93.7,2.314,59.7
2025-06-12 06:00:00,SOLAR_NUERNBERG_03,solar,0.673,4.2,147.2,3.33,12.6,14.3,3.004,552.0
2025-06-12 07:00:00,SOLAR_NUERNBERG_03,solar,0.656,4.2,156.4,8.87,9.9,49.8,2.947,537.9
2025-06-12 08:00:00,SOLAR_NUERNBERG_03,solar,0.629,4.2,147.5,3.26,10.0,87.4,3.434,516.1
2025-06-12 09:00:00,SOLAR_NUERNBERG_03,solar,1.36,4.2,331.3,7.71,13.8,61.7,3.317,1115.2
2025-06-12 10:00:00,SOLAR_NUERNBERG_03,solar,2.837,4.2,656.1,4.91,10.5,12.8,3.82,2326.3
2025-06-12 11:00:00,SOLAR_NUERNBERG_03,solar,3.206,4.2,719.0,6.21,14.4,20.4,4.067,2629.0
2025-06-12 12:00:00,SOLAR_NUERNBERG_03,solar,3.1,4.2,747.0,11.02,20.0,19.0,4.647,2541.9
2025-06-12 13:00:00,SOLAR_NUERNBERG_03,solar,2.203,4.2,539.9,10.6,21.3,43.5,4.323,1806.2
2025-06-12 14:00:00,SOLAR_NUERNBERG_03,solar,1.996,4.2,460.0,5.93,21.3,60.6,4.595,1636.5
2025-06-12 15:00:00,SOLAR_NUERNBERG_03,solar,1.033,4.2,255.2,9.37,16.2,80.1,5.213,847.3
2025-06-12 16:00:00,SOLAR_NUERNBERG_03,solar,1.571,4.2,379.3,8.62,25.1,64.1,4.598,1288.0
2025-06-12 17:00:00,SOLAR_NUERNBERG_03,solar,2.317,4.2,532.1,13.93,23.2,17.7,4.103,1899.6
2025-06-12 18:00:00,SOLAR_NUERNBERG_03,solar,1.647,4.2,400.4,9.27,25.9,22.4,4.075,1350.5
2025-06-12 19:00:00,SOLAR_NUERNBERG_03,solar,1.222,4.2,286.0,12.71,31.4,22.0,3.618,1002.1
2025-06-12 20:00:00,SOLAR_NUERNBERG_03,solar,0.212,4.2,43.3,11.11,28.9,70.2,4.051,173.7
2025-06-12 21:00:00,SOLAR_NUERNBERG_03,solar,0.134,4.2,40.7,3.87,28.6,24.2,2.725,109.5
2025-06-12 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,6.63,28.5,40.5,3.05,0.0
2025-06-12 23:00:00,SOLAR_NUERNBERG_03,solar,0.09,4.2,0.0,14.45,26.8,33.5,3.134,73.7
2025-06-13 00:00:00,SOLAR_NUERNBERG_03,solar,0.004,4.2,0.0,6.23,20.6,36.4,2.753,3.1
2025-06-13 01:00:00,SOLAR_NUERNBERG_03,solar,0.059,4.2,0.0,6.75,22.6,36.3,2.02,48.6
2025-06-13 02:00:00,SOLAR_NUERNBERG_03,solar,0.023,4.2,0.0,13.42,21.6,63.0,2.291,19.0
2025-06-13 03:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,13.38,21.3,60.6,2.642,0.0
2025-06-13 04:00:00,SOLAR_NUERNBERG_03,solar,0.035,4.2,0.0,3.1,19.4,56.0,2.032,28.5
2025-06-13 05:00:00,SOLAR_NUERNBERG_03,solar,0.08,4.2,0.0,4.05,14.4,12.7,2.452,65.5
2025-06-13 06:00:00,SOLAR_NUERNBERG_03,solar,0.662,4.2,150.6,7.13,15.8,35.3,2.918,542.8
2025-06-13 07:00:00,SOLAR_NUERNBERG_03,solar,1.4,4.2,317.5,8.34,10.7,15.7,2.757,1148.1
2025-06-13 08:00:00,SOLAR_NUERNBERG_03,solar,1.449,4.2,326.9,11.67,6.3,44.3,4.13,1188.4
2025-06-13 09:00:00,SOLAR_NUERNBERG_03,solar,2.505,4.2,579.4,10.92,6.5,10.5,3.273,2054.1
2025-06-13 10:00:00,SOLAR_NUERNBERG_03,solar,1.764,4.2,396.1,17.05,8.5,57.9,4.131,1446.5
2025-06-13 11:00:00,SOLAR_NUERNBERG_03,solar,2.102,4.2,472.1,10.18,14.6,50.2,4.054,1723.5
2025-06-13 12:00:00,SOLAR_NUERNBERG_03,solar,1.386,4.2,310.5,11.58,15.4,71.2,4.446,1136.2
2025-06-13 13:00:00,SOLAR_NUERNBERG_03,solar,0.889,4.2,224.4,4.5,18.3,90.9,4.893,729.1
2025-06-13 14:00:00,SOLAR_NUERNBERG_03,solar,1.438,4.2,339.8,8.63,24.3,74.9,4.516,1178.9
2025-06-13 15:00:00,SOLAR_NUERNBERG_03,solar,2.165,4.2,525.8,8.53,20.5,43.4,4.828,1775.3
2025-06-13 16:00:00,SOLAR_NUERNBERG_03,solar,1.891,4.2,443.6,6.71,23.8,39.6,4.48,1551.0
2025-06-13 17:00:00,SOLAR_NUERNBERG_03,solar,2.391,4.2,576.9,8.76,26.9,22.6,4.496,1960.2
2025-06-13 18:00:00,SOLAR_NUERNBERG_03,solar,1.131,4.2,276.4,17.08,26.5,47.2,3.771,927.7
2025-06-13 19:00:00,SOLAR_NUERNBERG_03,solar,0.552,4.2,139.1,3.7,27.0,56.9,3.284,452.3
2025-06-13 20:00:00,SOLAR_NUERNBERG_03,solar,0.609,4.2,135.8,20.27,28.5,42.5,4.113,499.6
2025-06-13 21:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,8.04,28.9,50.3,3.156,0.0
2025-06-13 22:00:00,SOLAR_NUERNBERG_03,solar,0.056,4.2,0.0,8.95,22.3,39.6,2.973,46.2
2025-06-13 23:00:00,SOLAR_NUERNBERG_03,solar,0.028,4.2,0.0,4.69,23.9,58.0,2.102,22.8
2025-06-14 00:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,4.63,22.6,45.1,2.509,0.0
2025-06-14 01:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,11.2,21.2,74.1,2.154,0.0
2025-06-14 02:00:00,SOLAR_NUERNBERG_03,solar,0.04,4.2,0.0,11.48,20.2,49.5,1.693,32.5
2025-06-14 03:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,9.4,19.6,35.1,1.914,0.0
2025-06-14 04:00:00,SOLAR_NUERNBERG_03,solar,0.031,4.2,0.0,8.31,18.5,7.7,2.101,25.6
2025-06-14 05:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,9.4,8.68,12.4,37.4,2.284,0.0
2025-06-14 06:00:00,SOLAR_NUERNBERG_03,solar,0.829,4.2,178.5,12.39,13.5,17.3,2.509,679.9
2025-06-14 07:00:00,SOLAR_NUERNBERG_03,solar,1.219,4.2,270.5,7.04,11.7,36.1,2.621,999.3
2025-06-14 08:00:00,SOLAR_NUERNBERG_03,solar,1.66,4.2,380.0,8.59,10.7,31.9,2.914,1361.2
2025-06-14 09:00:00,SOLAR_NUERNBERG_03,solar,2.243,4.2,527.3,11.27,13.4,13.6,3.466,1839.4
2025-06-14 10:00:00,SOLAR_NUERNBERG_03,solar,2.468,4.2,550.0,6.97,10.8,34.4,3.126,2023.9
2025-06-14 11:00:00,SOLAR_NUERNBERG_03,solar,2.458,4.2,572.3,4.76,12.2,36.5,4.139,2015.5
2025-06-14 12:00:00,SOLAR_NUERNBERG_03,solar,2.054,4.2,488.7,6.67,16.7,50.5,3.676,1684.6
2025-06-14 13:00:00,SOLAR_NUERNBERG_03,solar,1.649,4.2,362.5,10.41,18.7,70.1,3.462,1352.4
2025-06-14 14:00:00,SOLAR_NUERNBERG_03,solar,3.283,4.2,740.0,5.26,16.6,13.0,3.903,2691.8
2025-06-14 15:00:00,SOLAR_NUERNBERG_03,solar,2.447,4.2,564.6,8.73,19.5,44.5,3.767,2006.5
2025-06-14 16:00:00,SOLAR_NUERNBERG_03,solar,2.352,4.2,560.7,11.35,21.1,51.6,4.329,1928.3
2025-06-14 17:00:00,SOLAR_NUERNBERG_03,solar,0.736,4.2,180.4,5.0,22.1,80.3,4.318,603.4
2025-06-14 18:00:00,SOLAR_NUERNBERG_03,solar,1.654,4.2,398.7,8.3,26.9,35.0,3.292,1356.2
2025-06-14 19:00:00,SOLAR_NUERNBERG_03,solar,0.674,4.2,167.4,10.4,32.0,63.8,3.203,552.9
2025-06-14 20:00:00,SOLAR_NUERNBERG_03,solar,0.353,4.2,90.6,6.98,27.2,46.7,3.113,289.7
2025-06-14 21:00:00,SOLAR_NUERNBERG_03,solar,0.032,4.2,0.0,3.92,29.9,46.1,2.325,26.3
2025-06-14 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,15.66,26.6,22.9,2.29,0.0
2025-06-14 23:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,12.96,28.1,63.3,2.163,0.0
2025-06-15 00:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,6.02,25.3,71.1,2.576,0.0
2025-06-15 01:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,4.67,24.5,9.0,1.807,0.0
2025-06-15 02:00:00,SOLAR_NUERNBERG_03,solar,0.02,4.2,0.0,3.76,21.9,45.4,2.257,16.4
2025-06-15 03:00:00,SOLAR_NUERNBERG_03,solar,0.027,4.2,0.0,17.47,17.0,70.4,1.872,22.5
2025-06-15 04:00:00,SOLAR_NUERNBERG_03,solar,0.001,4.2,0.0,7.04,17.0,52.7,1.863,0.8
2025-06-15 05:00:00,SOLAR_NUERNBERG_03,solar,0.029,4.2,0.0,11.83,16.2,32.5,2.459,23.8
2025-06-15 06:00:00,SOLAR_NUERNBERG_03,solar,0.58,4.2,145.1,7.09,11.9,63.1,2.495,475.7
2025-06-15 07:00:00,SOLAR_NUERNBERG_03,solar,0.6,4.2,125.0,14.95,13.5,58.6,2.43,491.6
2025-06-15 08:00:00,SOLAR_NUERNBERG_03,solar,1.489,4.2,351.7,6.52,8.6,29.5,3.052,1220.6
2025-06-15 09:00:00,SOLAR_NUERNBERG_03,solar,2.099,4.2,486.8,6.35,13.8,34.9,3.263,1721.3
2025-06-15 10:00:00,SOLAR_NUERNBERG_03,solar,2.502,4.2,570.4,9.04,15.8,26.2,3.518,2051.8
2025-06-15 11:00:00,SOLAR_NUERNBERG_03,solar,3.055,4.2,712.5,12.71,13.4,12.2,3.652,2505.4
2025-06-15 12:00:00,SOLAR_NUERNBERG_03,solar,3.227,4.2,753.0,8.67,16.9,21.0,3.662,2646.0
2025-06-15 13:00:00,SOLAR_NUERNBERG_03,solar,2.885,4.2,656.7,10.21,17.2,29.8,4.331,2366.0
2025-06-15 14:00:00,SOLAR_NUERNBERG_03,solar,2.191,4.2,512.8,6.6,18.6,47.4,3.403,1796.2
2025-06-15 15:00:00,SOLAR_NUERNBERG_03,solar,3.43,4.2,817.1,9.68,24.4,7.6,3.639,2812.7
2025-06-15 16:00:00,SOLAR_NUERNBERG_03,solar,2.258,4.2,515.7,7.87,21.6,35.9,4.484,1852.0
2025-06-15 17:00:00,SOLAR_NUERNBERG_03,solar,1.981,4.2,493.5,6.78,28.6,21.6,3.717,1624.5
2025-06-15 18:00:00,SOLAR_NUERNBERG_03,solar,1.282,4.2,311.9,3.22,26.8,50.0,3.187,1050.9
2025-06-15 19:00:00,SOLAR_NUERNBERG_03,solar,0.718,4.2,169.2,7.24,27.4,62.2,3.477,588.4
2025-06-15 20:00:00,SOLAR_NUERNBERG_03,solar,0.515,4.2,93.9,11.07,27.7,56.4,3.16,422.4
2025-06-15 21:00:00,SOLAR_NUERNBERG_03,solar,0.048,4.2,2.0,9.13,26.5,50.4,2.461,39.0
2025-06-15 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,12.72,22.1,30.7,2.221,0.0
2025-06-15 23:00:00,SOLAR_NUERNBERG_03,solar,0.001,4.2,0.0,16.89,23.4,38.7,2.573,0.7
2025-06-16 00:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,8.12,27.0,16.9,2.481,0.0
2025-06-16 01:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,4.81,21.4,46.5,2.315,0.0
2025-06-16 02:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,7.19,18.7,28.8,2.646,0.0
2025-06-16 03:00:00,SOLAR_NUERNBERG_03,solar,0.036,4.2,0.0,4.38,15.7,22.8,2.81,29.2
2025-06-16 04:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,6.68,17.3,30.4,1.626,0.0
2025-06-16 05:00:00,SOLAR_NUERNBERG_03,solar,0.093,4.2,15.2,6.3,8.9,46.6,2.339,75.9
2025-06-16 06:00:00,SOLAR_NUERNBERG_03,solar,0.418,4.2,85.5,8.63,15.4,56.2,2.673,342.8
2025-06-16 07:00:00,SOLAR_NUERNBERG_03,solar,0.921,4.2,227.7,9.47,13.6,48.4,3.079,755.4
2025-06-16 08:00:00,SOLAR_NUERNBERG_03,solar,1.349,4.2,292.1,3.21,10.9,51.2,3.637,1106.1
2025-06-16 09:00:00,SOLAR_NUERNBERG_03,solar,1.595,4.2,347.1,11.74,12.5,51.3,3.549,1308.2
2025-06-16 10:00:00,SOLAR_NUERNBERG_03,solar,3.005,4.2,707.3,7.15,13.2,15.7,3.786,2464.5
2025-06-16 11:00:00,SOLAR_NUERNBERG_03,solar,2.748,4.2,642.3,11.01,15.6,32.0,4.533,2253.1
2025-06-16 12:00:00,SOLAR_NUERNBERG_03,solar,2.876,4.2,652.7,8.81,15.5,25.2,4.572,2358.5
2025-06-16 13:00:00,SOLAR_NUERNBERG_03,solar,2.061,4.2,484.1,17.03,16.8,45.2,4.915,1690.2
2025-06-16 14:00:00,SOLAR_NUERNBERG_03,solar,2.126,4.2,493.3,8.67,18.2,57.2,4.928,1743.6
2025-06-16 15:00:00,SOLAR_NUERNBERG_03,solar,1.983,4.2,448.3,13.74,21.3,44.2,4.916,1626.5
2025-06-16 16:00:00,SOLAR_NUERNBERG_03,solar,1.605,4.2,397.2,7.26,25.7,51.5,4.138,1315.7
2025-06-16 17:00:00,SOLAR_NUERNBERG_03,solar,1.888,4.2,431.7,10.73,25.3,36.6,4.727,1547.9
2025-06-16 18:00:00,SOLAR_NUERNBERG_03,solar,1.56,4.2,371.7,5.43,28.3,22.6,4.611,1278.9
2025-06-16 19:00:00,SOLAR_NUERNBERG_03,solar,0.993,4.2,243.7,6.65,32.1,27.4,3.862,814.2
2025-06-16 20:00:00,SOLAR_NUERNBERG_03,solar,0.374,4.2,87.4,9.09,27.5,28.8,2.968,306.3
2025-06-16 21:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,18.1,29.6,24.4,3.639,0.0
2025-06-16 22:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,17.97,28.7,32.7,3.351,0.0
2025-06-16 23:00:00,SOLAR_NUERNBERG_03,solar,0.013,4.2,0.0,8.82,20.7,29.0,2.526,10.3
2025-06-17 00:00:00,SOLAR_NUERNBERG_03,solar,0.048,4.2,0.0,5.88,26.6,37.5,2.57,39.6
2025-06-17 01:00:00,SOLAR_NUERNBERG_03,solar,0.021,4.2,0.0,8.18,23.1,49.7,1.728,17.1
2025-06-17 02:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,8.38,20.8,48.0,1.772,0.0
2025-06-17 03:00:00,SOLAR_NUERNBERG_03,solar,0.014,4.2,0.0,14.45,18.9,20.9,2.683,11.9
2025-06-17 04:00:00,SOLAR_NUERNBERG_03,solar,0.0,4.2,0.0,12.5,15.9,41.8,2.534,0.0
2025-06-17 05:00:00,SOLAR_NUERNBERG_03,solar,0.034,4.2,15.5,3.95,12.7,71.5,2.653,27.9
2025-06-17 06:00:00,SOLAR_NUERNBERG_03,solar,0.491,4.2,101.2,11.88,10.8,19.2,3.333,402.8
2025-06-17 07:00:00,SOLAR_NUERNBERG_03,solar,1.065,4.2,241.1,6.61,10.2,22.3,3.092,873.4
2025-06-17 08:00:00,SOLAR_NUERNBERG_03,solar,1.8,4.2,427.1,7.4,16.3,20.5,3.408,1476.3
2025-06-17 09:00:00,SOLAR_NUERNBERG_03,solar,1.241,4.2,269.8,6.6,8.5,69.7,3.521,1017.5
2025-06-17 10:00:00,SOLAR_NUERNBERG_03,solar,2.727,4.2,622.0,9.49,14.4,17.5,3.88,2236.1
2025-06-17 11:00:00,SOLAR_NUERNBERG_03,solar,2.445,4.2,546.0,7.54,12.7,28.5,4.012,2005.0
2025-06-17 12:00:00,SOLAR_NUERNBERG_03,solar,3.663,4.2,856.0,4.15,17.9,4.2,4.55,3003.3
2025-06-17 13:00:00,SOLAR_NUERNBERG_03,solar,1.857,4.2,420.3,11.58,17.6,59.5,4.66,1522.5
2025-06-17 14:00:00,SOLAR_NUERNBERG_03,solar,1.671,4.2,383.2,6.25,19.5,70.0,4.526,1370.5
2025-06-17 15:00:00,SOLAR_NUERNBERG_03,solar,3.006,4.2,719.5,13.23,22.1,11.2,5.236,2465.2
2025-06-17 16:00:00,SOLAR_NUERNBERG_03,solar,2.465,4.2,606.2,15.51,28.9,31.0,4.772,2021.1
2025-06-17 17:00:00,SOLAR_NUERNBERG_03,solar,1.894,4.2,453.9,10.02,24.7,26.4,4.111,1552.9
2025-06-17 18:00:00,SOLAR_NUERNBERG_03,solar,1.79,4.2,435.7,11.22,27.3,19.6,3.922,1467.9
2025-06-17 19:00:00,SOLAR_NUERNBERG_03,solar,0.79,4.2,180.6,13.11,28.8,60.9,3.815,647.5
2025-06-17 20:00:00,SOLAR_NUERNBERG_03,solar,0.356,4.2,88.7,6.3,27.7,59.5,3.658,292.1
